transaction_id,user_id,timestamp,amount,state,lat,lon,channel,merchant_category,device_id,is_new_device,seconds_since_prev,distance_from_prev_km,hour,weekday,is_fraud
13863,476,2024-03-19 12:15:53,133.33,TX,29.7604,-95.3698,Online,Restaurants,DEV-VJQUZEIE,0,520066.0,1515.81,12,Tuesday,0
13864,476,2024-04-07 14:50:48,18.31,TX,29.7604,-95.3698,POS,Grocery,DEV-VJQUZEIE,0,1650895.0,0.0,14,Sunday,0
13865,476,2024-04-20 12:37:44,40.89,TX,29.7604,-95.3698,POS,Travel,DEV-VJQUZEIE,0,1115216.0,0.0,12,Saturday,0
13866,476,2024-05-26 06:34:25,94.96,TX,29.7604,-95.3698,POS,Fuel,DEV-VJQUZEIE,0,3088601.0,0.0,6,Sunday,0
13867,476,2024-05-29 02:01:05,44.82,TX,29.7604,-95.3698,Online,Pharmacy,DEV-VJQUZEIE,0,242800.0,0.0,2,Wednesday,0
13868,476,2024-06-20 20:45:45,26.14,TX,29.7604,-95.3698,POS,Electronics,DEV-VJQUZEIE,0,1968280.0,0.0,20,Thursday,0
13869,476,2024-09-20 08:55:00,40.04,TX,29.7604,-95.3698,POS,Electronics,DEV-VJQUZEIE,0,7906155.0,0.0,8,Friday,0
13870,476,2024-10-12 02:02:33,18.25,WA,47.6062,-122.3321,Online,Luxury,DEV-VJQUZEIE,0,1876053.0,3040.5,2,Saturday,0
13871,476,2024-11-27 02:18:10,35.57,TX,29.7604,-95.3698,POS,Restaurants,DEV-VJQUZEIE,0,3975337.0,3040.5,2,Wednesday,0
13872,476,2024-12-22 19:37:22,47.37,TX,29.7604,-95.3698,Online,Restaurants,DEV-VJQUZEIE,0,2222352.0,0.0,19,Sunday,0
13873,476,2024-12-30 04:41:13,30.53,TX,29.7604,-95.3698,ATM,Grocery,DEV-VJQUZEIE,0,637431.0,0.0,4,Monday,0
13874,476,2025-01-22 05:35:35,38.72,IL,41.8781,-87.6298,POS,Restaurants,DEV-VJQUZEIE,0,1990462.0,1515.81,5,Wednesday,0
13875,476,2025-01-28 15:34:14,14.66,TX,29.7604,-95.3698,Online,Grocery,DEV-VJQUZEIE,0,554319.0,1515.81,15,Tuesday,0
13876,476,2025-02-13 02:34:32,93.55,TX,29.7604,-95.3698,Online,Electronics,DEV-VJQUZEIE,0,1335618.0,0.0,2,Thursday,0
13877,476,2025-02-27 01:31:51,32.02,TX,29.7604,-95.3698,ATM,Fuel,DEV-VJQUZEIE,0,1205839.0,0.0,1,Thursday,0
13878,476,2025-03-11 13:24:21,47.34,TX,29.7604,-95.3698,Online,Luxury,DEV-VJQUZEIE,0,1079550.0,0.0,13,Tuesday,0
13879,476,2025-04-17 04:21:59,39.43,TX,29.7604,-95.3698,Online,Grocery,DEV-VJQUZEIE,0,3164258.0,0.0,4,Thursday,0
13880,476,2025-04-19 03:22:05,39.75,TX,29.7604,-95.3698,Online,Fuel,DEV-XATABG5U,1,169206.0,0.0,3,Saturday,0
13881,476,2025-04-21 11:56:46,54.04,TX,29.7604,-95.3698,POS,Fuel,DEV-VJQUZEIE,0,203681.0,0.0,11,Monday,0
13882,476,2025-05-03 02:45:27,57.71,FL,25.7617,-80.1918,Online,Restaurants,DEV-VJQUZEIE,0,1003721.0,1556.79,2,Saturday,1
13883,476,2025-05-11 09:02:06,37.14,TX,29.7604,-95.3698,Online,Clothing,DEV-VJQUZEIE,0,713799.0,1556.79,9,Sunday,0
13884,476,2025-05-25 22:49:10,26.74,TX,29.7604,-95.3698,Mobile,Fuel,DEV-NM7901ZD,1,1259224.0,0.0,22,Sunday,0
13885,476,2025-06-19 12:41:37,89.92,NY,40.7128,-74.006,POS,Grocery,DEV-VJQUZEIE,0,2123547.0,2281.34,12,Thursday,0
13886,476,2025-06-21 20:21:20,16.68,GA,33.749,-84.388,Mobile,Restaurants,DEV-VJQUZEIE,0,200383.0,1200.32,20,Saturday,0
13887,476,2025-07-08 23:33:14,69.49,TX,29.7604,-95.3698,Mobile,Grocery,DEV-VJQUZEIE,0,1480314.0,1128.26,23,Tuesday,0
13888,476,2025-07-18 01:55:30,22.71,AZ,33.4484,-112.074,POS,Electronics,DEV-VJQUZEIE,0,786136.0,1632.17,1,Friday,0
13889,476,2025-08-07 13:39:53,34.28,TX,29.7604,-95.3698,Online,Clothing,DEV-VJQUZEIE,0,1770263.0,1632.17,13,Thursday,0
13890,476,2025-08-08 01:09:11,58.85,TX,29.7604,-95.3698,Online,Travel,DEV-EGAF8VVX,1,41358.0,0.0,1,Friday,0
13891,476,2025-08-14 00:22:09,46.55,TX,29.7604,-95.3698,Mobile,Clothing,DEV-VJQUZEIE,0,515578.0,0.0,0,Thursday,0
13892,477,2024-01-01 18:55:33,44.02,MA,42.3601,-71.0589,POS,Fuel,DEV-FESU5CIG,0,,0.0,18,Monday,1
13893,477,2024-02-02 08:50:55,26.28,TX,29.7604,-95.3698,Online,Pharmacy,DEV-FESU5CIG,0,2728522.0,2581.33,8,Friday,1
13894,477,2024-03-09 00:01:35,53.11,MA,42.3601,-71.0589,POS,Grocery,DEV-FESU5CIG,0,3078640.0,2581.33,0,Saturday,0
13895,477,2024-04-06 19:11:46,180.46,MA,42.3601,-71.0589,POS,GiftCards,DEV-FESU5CIG,0,2488211.0,0.0,19,Saturday,0
13896,477,2024-04-06 23:59:25,67.85,MA,42.3601,-71.0589,Online,Grocery,DEV-FESU5CIG,0,17259.0,0.0,23,Saturday,0
13897,477,2024-04-08 17:01:34,76.52,MA,42.3601,-71.0589,POS,Travel,DEV-FESU5CIG,0,147729.0,0.0,17,Monday,0
13898,477,2024-05-01 03:42:51,42.42,MA,42.3601,-71.0589,POS,Pharmacy,DEV-FESU5CIG,0,1939277.0,0.0,3,Wednesday,0
13899,477,2024-05-25 20:11:50,20.01,MA,42.3601,-71.0589,Online,Gaming,DEV-FESU5CIG,0,2132939.0,0.0,20,Saturday,0
13900,477,2024-06-12 05:20:48,41.42,MA,42.3601,-71.0589,POS,Grocery,DEV-FESU5CIG,0,1501738.0,0.0,5,Wednesday,0
13901,477,2024-06-14 05:54:32,63.67,MA,42.3601,-71.0589,POS,Electronics,DEV-CKQ8J7MM,1,174824.0,0.0,5,Friday,0
13902,477,2024-06-18 02:21:55,31.9,IL,41.8781,-87.6298,POS,Restaurants,DEV-8VHG9Y0I,1,332843.0,1365.64,2,Tuesday,0
13903,477,2024-08-14 01:22:46,26.81,MA,42.3601,-71.0589,Online,Electronics,DEV-FESU5CIG,0,4921251.0,1365.64,1,Wednesday,0
13904,477,2024-09-30 18:32:01,52.07,MA,42.3601,-71.0589,Online,Grocery,DEV-FESU5CIG,0,4122555.0,0.0,18,Monday,0
13905,477,2024-10-12 08:02:17,78.25,CA,34.0522,-118.2437,POS,Travel,DEV-FESU5CIG,0,999016.0,4169.61,8,Saturday,0
13906,477,2024-11-01 15:15:00,33.58,TX,29.7604,-95.3698,POS,GiftCards,DEV-FESU5CIG,0,1753963.0,2206.26,15,Friday,0
13907,477,2025-01-30 10:14:28,154.14,MA,42.3601,-71.0589,POS,Restaurants,DEV-FESU5CIG,0,7757968.0,2581.33,10,Thursday,0
13908,477,2025-03-10 19:07:33,38.34,MA,42.3601,-71.0589,Online,Restaurants,DEV-84LG8KHE,1,3401585.0,0.0,19,Monday,1
13909,477,2025-03-13 10:03:30,47.78,MA,42.3601,-71.0589,Online,Luxury,DEV-FESU5CIG,0,226557.0,0.0,10,Thursday,0
13910,477,2025-03-30 03:35:50,25.73,MA,42.3601,-71.0589,POS,Pharmacy,DEV-FESU5CIG,0,1445540.0,0.0,3,Sunday,0
13911,477,2025-04-04 14:29:31,89.07,MA,42.3601,-71.0589,Online,Restaurants,DEV-FESU5CIG,0,471221.0,0.0,14,Friday,0
13912,477,2025-04-04 17:15:15,17.85,PA,39.9526,-75.1652,Online,Clothing,DEV-FESU5CIG,0,9944.0,435.63,17,Friday,0
13913,477,2025-06-24 19:47:40,47.17,MA,42.3601,-71.0589,POS,Pharmacy,DEV-FESU5CIG,0,7007545.0,435.63,19,Tuesday,0
13914,477,2025-06-25 19:15:42,61.69,MA,42.3601,-71.0589,POS,Restaurants,DEV-FESU5CIG,0,84482.0,0.0,19,Wednesday,0
13915,477,2025-07-02 03:12:29,76.04,GA,33.749,-84.388,POS,Grocery,DEV-Q88XINF4,1,547007.0,1506.4,3,Wednesday,0
13916,477,2025-07-29 09:58:32,75.43,MA,42.3601,-71.0589,Online,Fuel,DEV-FESU5CIG,0,2357163.0,1506.4,9,Tuesday,0
13917,478,2024-01-14 07:38:58,13.04,MA,42.3601,-71.0589,Online,Restaurants,DEV-F192N7BK,1,,0.0,7,Sunday,1
13918,478,2024-01-30 18:46:08,4.64,AZ,33.4484,-112.074,POS,Electronics,DEV-32JUIF08,0,1422430.0,3693.71,18,Tuesday,0
13919,478,2024-02-10 06:44:14,55.32,GA,33.749,-84.388,POS,Fuel,DEV-32JUIF08,0,907086.0,2556.68,6,Saturday,0
13920,478,2024-02-28 10:39:24,20.62,AZ,33.4484,-112.074,Online,Grocery,DEV-32JUIF08,0,1569310.0,2556.68,10,Wednesday,0
13921,478,2024-04-17 03:50:55,23.96,MA,42.3601,-71.0589,Online,Restaurants,DEV-32JUIF08,0,4209091.0,3693.71,3,Wednesday,0
13922,478,2024-04-30 16:39:05,29.83,AZ,33.4484,-112.074,POS,Restaurants,DEV-32JUIF08,0,1169290.0,3693.71,16,Tuesday,0
13923,478,2024-05-08 00:03:41,15.71,AZ,33.4484,-112.074,Online,Clothing,DEV-32JUIF08,0,631476.0,0.0,0,Wednesday,0
13924,478,2024-05-24 17:43:12,11.38,AZ,33.4484,-112.074,Online,Fuel,DEV-32JUIF08,0,1445971.0,0.0,17,Friday,0
13925,478,2024-05-28 23:33:02,22.05,PA,39.9526,-75.1652,POS,Electronics,DEV-HKQ7UMII,1,366590.0,3344.07,23,Tuesday,0
13926,478,2024-07-27 05:36:12,29.53,CA,34.0522,-118.2437,Mobile,Gaming,DEV-32JUIF08,0,5119390.0,3843.45,5,Saturday,0
13927,478,2024-08-11 02:25:44,36.09,AZ,33.4484,-112.074,Mobile,Gaming,DEV-32JUIF08,0,1284572.0,574.27,2,Sunday,0
13928,478,2024-08-17 17:59:48,7.95,AZ,33.4484,-112.074,Mobile,Electronics,DEV-32JUIF08,0,574444.0,0.0,17,Saturday,0
13929,478,2024-10-01 16:34:22,29.73,AZ,33.4484,-112.074,Mobile,Restaurants,DEV-32JUIF08,0,3882874.0,0.0,16,Tuesday,0
13930,478,2024-10-07 11:13:58,6.2,AZ,33.4484,-112.074,POS,Restaurants,DEV-32JUIF08,0,499176.0,0.0,11,Monday,1
13931,478,2024-10-20 17:44:03,23.38,AZ,33.4484,-112.074,POS,Clothing,DEV-32JUIF08,0,1146605.0,0.0,17,Sunday,0
13932,478,2024-11-01 16:36:51,11.61,AZ,33.4484,-112.074,Mobile,Electronics,DEV-32JUIF08,0,1032768.0,0.0,16,Friday,0
13933,478,2024-11-18 20:24:09,25.26,AZ,33.4484,-112.074,Online,Grocery,DEV-32JUIF08,0,1482438.0,0.0,20,Monday,0
13934,478,2024-12-05 01:06:58,27.4,CA,34.0522,-118.2437,Online,Electronics,DEV-Q6ILG987,1,1399369.0,574.27,1,Thursday,1
13935,478,2024-12-14 13:18:34,22.7,PA,39.9526,-75.1652,ATM,Grocery,DEV-32JUIF08,0,821496.0,3843.45,13,Saturday,0
13936,478,2024-12-16 00:43:29,28.59,AZ,33.4484,-112.074,Online,GiftCards,DEV-32JUIF08,0,127495.0,3344.07,0,Monday,0
13937,478,2024-12-21 22:58:44,26.73,AZ,33.4484,-112.074,POS,Restaurants,DEV-32JUIF08,0,512115.0,0.0,22,Saturday,0
13938,478,2024-12-25 21:01:40,18.64,MA,42.3601,-71.0589,POS,Restaurants,DEV-32JUIF08,0,338576.0,3693.71,21,Wednesday,0
13939,478,2025-02-01 14:43:58,39.07,AZ,33.4484,-112.074,POS,Travel,DEV-32JUIF08,0,3260538.0,3693.71,14,Saturday,1
13940,478,2025-04-06 09:12:06,16.37,IL,41.8781,-87.6298,Online,Travel,DEV-32JUIF08,0,5509688.0,2336.34,9,Sunday,0
13941,478,2025-04-18 04:22:30,11.81,AZ,33.4484,-112.074,POS,Grocery,DEV-DJ0GCI8Q,1,1019424.0,2336.34,4,Friday,0
13942,478,2025-04-19 16:39:20,19.25,GA,33.749,-84.388,Mobile,Gaming,DEV-32JUIF08,0,130610.0,2556.68,16,Saturday,0
13943,478,2025-04-30 03:55:55,10.81,AZ,33.4484,-112.074,Mobile,Restaurants,DEV-32JUIF08,0,904595.0,2556.68,3,Wednesday,0
13944,478,2025-05-08 04:44:36,16.87,AZ,33.4484,-112.074,Online,Clothing,DEV-32JUIF08,0,694121.0,0.0,4,Thursday,0
13945,478,2025-05-25 15:05:12,16.85,AZ,33.4484,-112.074,Online,Grocery,DEV-32JUIF08,0,1506036.0,0.0,15,Sunday,0
13946,478,2025-07-13 15:30:14,47.15,AZ,33.4484,-112.074,POS,Travel,DEV-32JUIF08,0,4235102.0,0.0,15,Sunday,0
13947,478,2025-08-08 16:48:57,51.88,AZ,33.4484,-112.074,Online,Restaurants,DEV-IEUDEZST,1,2251123.0,0.0,16,Friday,0
13948,479,2024-02-05 00:46:25,16.67,MA,42.3601,-71.0589,Mobile,Electronics,DEV-DP386C1G,0,,0.0,0,Monday,0
13949,479,2024-02-24 20:13:43,45.99,AZ,33.4484,-112.074,Online,Grocery,DEV-DP386C1G,0,1711638.0,3693.71,20,Saturday,0
13950,479,2024-03-02 15:29:01,112.25,AZ,33.4484,-112.074,POS,Gaming,DEV-DP386C1G,0,587718.0,0.0,15,Saturday,0
13951,479,2024-03-05 16:40:59,67.95,WA,47.6062,-122.3321,Online,Clothing,DEV-DP386C1G,0,263518.0,1793.58,16,Tuesday,0
13952,479,2024-03-29 10:54:24,35.2,MA,42.3601,-71.0589,Mobile,Fuel,DEV-DP386C1G,0,2052805.0,4000.07,10,Friday,0
13953,479,2024-04-07 03:13:18,195.52,MA,42.3601,-71.0589,POS,Electronics,DEV-40IWDTT5,1,749934.0,0.0,3,Sunday,0
13954,479,2024-04-16 10:31:10,15.79,MA,42.3601,-71.0589,POS,Pharmacy,DEV-DP386C1G,0,803872.0,0.0,10,Tuesday,1
13955,479,2024-04-17 10:25:43,51.88,TX,29.7604,-95.3698,Online,Luxury,DEV-DP386C1G,0,86073.0,2581.33,10,Wednesday,0
13956,479,2024-04-21 19:36:52,80.62,MA,42.3601,-71.0589,POS,Electronics,DEV-DP386C1G,0,378669.0,2581.33,19,Sunday,0
13957,479,2024-05-15 20:32:03,59.24,MA,42.3601,-71.0589,POS,Gaming,DEV-DP386C1G,0,2076911.0,0.0,20,Wednesday,0
13958,479,2024-07-13 11:34:57,25.08,MA,42.3601,-71.0589,Online,Fuel,DEV-DP386C1G,0,5065374.0,0.0,11,Saturday,0
13959,479,2024-07-17 21:11:14,18.43,MA,42.3601,-71.0589,Online,Electronics,DEV-DP386C1G,0,380177.0,0.0,21,Wednesday,0
13960,479,2024-09-07 00:59:19,63.59,MA,42.3601,-71.0589,Mobile,Fuel,DEV-DP386C1G,0,4420085.0,0.0,0,Saturday,0
13961,479,2024-09-25 15:47:26,32.7,AZ,33.4484,-112.074,POS,Fuel,DEV-DP386C1G,0,1608487.0,3693.71,15,Wednesday,0
13962,479,2024-10-18 04:43:24,35.81,MA,42.3601,-71.0589,POS,Electronics,DEV-DP386C1G,0,1947358.0,3693.71,4,Friday,0
13963,479,2024-10-18 04:44:41,47.73,MA,42.3601,-71.0589,Mobile,Grocery,DEV-DP386C1G,0,77.0,0.0,4,Friday,0
13964,479,2024-10-29 09:05:24,35.3,TX,29.7604,-95.3698,Online,GiftCards,DEV-LS9G1CX1,1,966043.0,2581.33,9,Tuesday,0
13965,479,2024-12-14 14:36:33,97.13,WA,47.6062,-122.3321,POS,Gaming,DEV-DP386C1G,0,3994269.0,3040.5,14,Saturday,0
13966,479,2025-01-22 17:52:33,87.29,MA,42.3601,-71.0589,Mobile,Gaming,DEV-DP386C1G,0,3381360.0,4000.07,17,Wednesday,0
13967,479,2025-01-31 05:10:25,15.49,MA,42.3601,-71.0589,POS,Travel,DEV-DP386C1G,0,731872.0,0.0,5,Friday,0
13968,479,2025-02-26 11:18:18,53.08,MA,42.3601,-71.0589,POS,Restaurants,DEV-DP386C1G,0,2268473.0,0.0,11,Wednesday,0
13969,479,2025-04-04 15:16:49,35.8,MA,42.3601,-71.0589,POS,Grocery,DEV-DP386C1G,0,3211111.0,0.0,15,Friday,0
13970,479,2025-04-06 14:35:09,15.89,MA,42.3601,-71.0589,Online,Grocery,DEV-DP386C1G,0,170300.0,0.0,14,Sunday,0
13971,479,2025-04-23 10:45:27,43.02,NY,40.7128,-74.006,Online,GiftCards,DEV-Q3OPA86M,1,1455018.0,306.11,10,Wednesday,0
13972,479,2025-05-08 09:50:20,40.34,MA,42.3601,-71.0589,Online,Pharmacy,DEV-DP386C1G,0,1292693.0,306.11,9,Thursday,0
13973,479,2025-06-24 20:23:04,23.42,MA,42.3601,-71.0589,Online,Restaurants,DEV-DP386C1G,0,4098764.0,0.0,20,Tuesday,0
13974,479,2025-06-30 00:51:17,46.85,IL,41.8781,-87.6298,POS,Restaurants,DEV-DP386C1G,0,448093.0,1365.64,0,Monday,0
13975,479,2025-07-02 05:05:11,87.59,MA,42.3601,-71.0589,Online,Grocery,DEV-DP386C1G,0,188034.0,1365.64,5,Wednesday,0
13976,479,2025-07-07 03:04:44,23.83,MA,42.3601,-71.0589,ATM,Pharmacy,DEV-DP386C1G,0,424773.0,0.0,3,Monday,0
13977,479,2025-07-08 17:31:06,19.08,GA,33.749,-84.388,POS,Grocery,DEV-DP386C1G,0,138382.0,1506.4,17,Tuesday,0
13978,479,2025-07-26 00:43:51,25.26,MA,42.3601,-71.0589,ATM,Restaurants,DEV-DP386C1G,0,1494765.0,1506.4,0,Saturday,0
13979,479,2025-08-03 06:40:32,48.28,MA,42.3601,-71.0589,POS,Restaurants,DEV-DP386C1G,0,712601.0,0.0,6,Sunday,0
13980,479,2025-08-09 00:25:50,95.98,TX,29.7604,-95.3698,POS,Restaurants,DEV-DP386C1G,0,495918.0,2581.33,0,Saturday,0
13981,480,2024-01-09 06:27:18,12.19,TX,29.7604,-95.3698,Online,Restaurants,DEV-PT43XSEI,0,,0.0,6,Tuesday,0
13982,480,2024-01-11 04:27:56,10.83,TX,29.7604,-95.3698,Mobile,Grocery,DEV-PT43XSEI,0,165638.0,0.0,4,Thursday,0
13983,480,2024-01-14 03:25:29,11.15,CA,34.0522,-118.2437,POS,Restaurants,DEV-PT43XSEI,0,255453.0,2206.26,3,Sunday,1
13984,480,2024-02-19 07:29:11,12.64,TX,29.7604,-95.3698,Online,GiftCards,DEV-PT43XSEI,0,3125022.0,2206.26,7,Monday,0
13985,480,2024-03-09 01:56:09,54.12,TX,29.7604,-95.3698,POS,Restaurants,DEV-PT43XSEI,0,1621618.0,0.0,1,Saturday,0
13986,480,2024-07-02 03:08:33,31.32,TX,29.7604,-95.3698,Mobile,Restaurants,DEV-PT43XSEI,0,9940344.0,0.0,3,Tuesday,0
13987,480,2024-07-16 09:54:12,4.17,FL,25.7617,-80.1918,POS,Electronics,DEV-PT43XSEI,0,1233939.0,1556.79,9,Tuesday,0
13988,480,2024-07-16 14:11:08,13.12,TX,29.7604,-95.3698,Online,GiftCards,DEV-PT43XSEI,0,15416.0,1556.79,14,Tuesday,0
13989,480,2024-08-01 10:15:56,18.72,TX,29.7604,-95.3698,Mobile,Clothing,DEV-PT43XSEI,0,1368288.0,0.0,10,Thursday,0
13990,480,2024-08-14 00:45:06,11.09,TX,29.7604,-95.3698,Mobile,Travel,DEV-PT43XSEI,0,1088950.0,0.0,0,Wednesday,0
13991,480,2024-09-27 05:01:13,13.8,TX,29.7604,-95.3698,Online,Clothing,DEV-PT43XSEI,0,3816967.0,0.0,5,Friday,0
13992,480,2024-10-21 18:17:17,13.9,TX,29.7604,-95.3698,ATM,Grocery,DEV-PT43XSEI,0,2121364.0,0.0,18,Monday,0
13993,480,2024-10-31 15:50:23,21.65,WA,47.6062,-122.3321,Online,Gaming,DEV-PT43XSEI,0,855186.0,3040.5,15,Thursday,0
13994,480,2024-11-18 01:02:09,45.77,TX,29.7604,-95.3698,POS,Restaurants,DEV-PT43XSEI,0,1501906.0,3040.5,1,Monday,0
13995,480,2024-11-24 16:56:10,2.97,TX,29.7604,-95.3698,POS,Electronics,DEV-GU53YUPL,1,575641.0,0.0,16,Sunday,0
13996,480,2024-11-27 23:59:21,21.33,TX,29.7604,-95.3698,Online,Restaurants,DEV-KPPYAH15,1,284591.0,0.0,23,Wednesday,0
13997,480,2024-12-31 12:53:54,47.21,WA,47.6062,-122.3321,Online,Electronics,DEV-PT43XSEI,0,2897673.0,3040.5,12,Tuesday,0
13998,480,2025-01-06 20:57:12,22.53,TX,29.7604,-95.3698,POS,Restaurants,DEV-PT43XSEI,0,547398.0,3040.5,20,Monday,0
13999,480,2025-01-14 09:14:33,17.32,CA,34.0522,-118.2437,POS,Grocery,DEV-PT43XSEI,0,649041.0,2206.26,9,Tuesday,0
14000,480,2025-02-08 13:46:30,25.68,TX,29.7604,-95.3698,POS,Fuel,DEV-PT43XSEI,0,2176317.0,2206.26,13,Saturday,0
14001,480,2025-02-14 18:39:56,34.08,AZ,33.4484,-112.074,Online,Grocery,DEV-2M67XE1S,1,536006.0,1632.17,18,Friday,0
14002,480,2025-03-08 00:36:00,34.14,TX,29.7604,-95.3698,POS,Restaurants,DEV-PT43XSEI,0,1835764.0,1632.17,0,Saturday,0
14003,480,2025-03-22 14:08:40,25.58,TX,29.7604,-95.3698,Online,Grocery,DEV-IFSO40K8,1,1258360.0,0.0,14,Saturday,0
14004,480,2025-04-07 13:37:35,8.14,TX,29.7604,-95.3698,Online,Travel,DEV-PT43XSEI,0,1380535.0,0.0,13,Monday,0
14005,480,2025-05-01 04:56:41,24.09,TX,29.7604,-95.3698,POS,Grocery,DEV-TTSN2WEZ,1,2042346.0,0.0,4,Thursday,0
14006,480,2025-05-02 21:50:59,33.3,TX,29.7604,-95.3698,Mobile,Gaming,DEV-PT43XSEI,0,147258.0,0.0,21,Friday,0
14007,480,2025-05-18 02:24:50,10.57,TX,29.7604,-95.3698,POS,Grocery,DEV-PT43XSEI,0,1312431.0,0.0,2,Sunday,0
14008,480,2025-05-20 05:45:55,4.77,NY,40.7128,-74.006,Mobile,Restaurants,DEV-PT43XSEI,0,184865.0,2281.34,5,Tuesday,0
14009,480,2025-05-28 03:38:14,22.88,PA,39.9526,-75.1652,Mobile,Fuel,DEV-626IGR0P,1,683539.0,129.61,3,Wednesday,0
14010,480,2025-05-29 10:50:54,35.35,FL,25.7617,-80.1918,Online,Pharmacy,DEV-PT43XSEI,0,112360.0,1645.54,10,Thursday,0
14011,480,2025-06-22 11:20:15,8.41,MA,42.3601,-71.0589,Online,Grocery,DEV-PT43XSEI,0,2075361.0,2025.34,11,Sunday,0
14012,480,2025-07-03 23:52:50,30.43,TX,29.7604,-95.3698,POS,Gaming,DEV-PT43XSEI,0,995555.0,2581.33,23,Thursday,0
14013,480,2025-07-08 01:31:46,10.31,TX,29.7604,-95.3698,Online,Electronics,DEV-PT43XSEI,0,351536.0,0.0,1,Tuesday,0
14014,480,2025-07-20 06:43:01,16.07,IL,41.8781,-87.6298,POS,Gaming,DEV-6PQ0H62M,1,1055475.0,1515.81,6,Sunday,0
14015,480,2025-08-12 20:34:09,28.92,NY,40.7128,-74.006,Online,Fuel,DEV-PT43XSEI,0,2037068.0,1144.29,20,Tuesday,0
14016,481,2024-01-01 00:34:23,24.43,PA,39.9526,-75.1652,ATM,Grocery,DEV-V268GC6U,0,,0.0,0,Monday,0
14017,481,2024-02-07 20:00:17,121.08,PA,39.9526,-75.1652,Online,Travel,DEV-V268GC6U,0,3266754.0,0.0,20,Wednesday,0
14018,481,2024-02-18 20:19:00,39.43,PA,39.9526,-75.1652,Online,Electronics,DEV-V268GC6U,0,951523.0,0.0,20,Sunday,0
14019,481,2024-03-01 01:59:12,55.86,PA,39.9526,-75.1652,POS,Restaurants,DEV-V268GC6U,0,970812.0,0.0,1,Friday,0
14020,481,2024-03-29 08:58:03,63.04,PA,39.9526,-75.1652,POS,Luxury,DEV-62C7KREZ,1,2444331.0,0.0,8,Friday,0
14021,481,2024-04-15 06:20:42,36.78,IL,41.8781,-87.6298,Online,Grocery,DEV-V268GC6U,0,1459359.0,1068.0,6,Monday,0
14022,481,2024-05-01 16:03:51,48.09,CA,34.0522,-118.2437,POS,Clothing,DEV-V268GC6U,0,1417389.0,2803.97,16,Wednesday,0
14023,481,2024-05-21 04:39:48,41.56,PA,39.9526,-75.1652,Online,Gaming,DEV-V268GC6U,0,1686957.0,3843.45,4,Tuesday,0
14024,481,2024-06-23 12:01:20,103.39,PA,39.9526,-75.1652,Mobile,Electronics,DEV-V268GC6U,0,2877692.0,0.0,12,Sunday,0
14025,481,2024-08-01 01:15:39,35.17,PA,39.9526,-75.1652,POS,Travel,DEV-V268GC6U,0,3330859.0,0.0,1,Thursday,0
14026,481,2024-09-01 17:29:05,38.86,PA,39.9526,-75.1652,POS,Restaurants,DEV-V268GC6U,0,2736806.0,0.0,17,Sunday,0
14027,481,2024-11-27 08:10:05,34.21,PA,39.9526,-75.1652,Mobile,Gaming,DEV-V268GC6U,0,7483260.0,0.0,8,Wednesday,0
14028,481,2025-01-16 17:36:13,41.84,PA,39.9526,-75.1652,Online,Pharmacy,DEV-Q9LGZT0R,1,4353968.0,0.0,17,Thursday,0
14029,481,2025-01-21 03:59:56,70.93,PA,39.9526,-75.1652,POS,Gaming,DEV-V268GC6U,0,383023.0,0.0,3,Tuesday,0
14030,481,2025-01-26 02:30:35,44.43,PA,39.9526,-75.1652,POS,Restaurants,DEV-V268GC6U,0,426639.0,0.0,2,Sunday,0
14031,481,2025-02-19 00:52:34,41.91,PA,39.9526,-75.1652,Online,Electronics,DEV-V268GC6U,0,2067719.0,0.0,0,Wednesday,0
14032,481,2025-02-23 11:11:42,35.84,TX,29.7604,-95.3698,Online,Electronics,DEV-V268GC6U,0,382748.0,2156.27,11,Sunday,0
14033,481,2025-04-12 00:36:19,43.82,PA,39.9526,-75.1652,POS,Electronics,DEV-V268GC6U,0,4109077.0,2156.27,0,Saturday,0
14034,481,2025-04-25 19:22:26,80.03,PA,39.9526,-75.1652,Online,Fuel,DEV-V268GC6U,0,1190767.0,0.0,19,Friday,0
14035,481,2025-04-28 07:45:33,40.69,PA,39.9526,-75.1652,POS,Electronics,DEV-V268GC6U,0,217387.0,0.0,7,Monday,0
14036,481,2025-05-26 16:19:12,94.39,IL,41.8781,-87.6298,POS,Gaming,DEV-V268GC6U,0,2450019.0,1068.0,16,Monday,0
14037,481,2025-06-04 06:43:41,194.03,PA,39.9526,-75.1652,POS,Gaming,DEV-V268GC6U,0,743069.0,1068.0,6,Wednesday,0
14038,481,2025-08-06 15:43:56,48.25,PA,39.9526,-75.1652,POS,Pharmacy,DEV-V268GC6U,0,5475615.0,0.0,15,Wednesday,0
14039,481,2025-08-07 10:20:06,127.79,PA,39.9526,-75.1652,POS,Luxury,DEV-V268GC6U,0,66970.0,0.0,10,Thursday,0
14040,482,2024-01-06 14:45:19,19.88,TX,29.7604,-95.3698,POS,Pharmacy,DEV-48XO8J3Z,0,,0.0,14,Saturday,0
14041,482,2024-01-13 01:53:54,63.42,GA,33.749,-84.388,Online,Pharmacy,DEV-H42XXJVU,1,558515.0,1128.26,1,Saturday,1
14042,482,2024-01-21 20:42:04,28.42,TX,29.7604,-95.3698,POS,Electronics,DEV-48XO8J3Z,0,758890.0,1128.26,20,Sunday,0
